duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_num
0.08571428571428572,0.0,0.3333333333333333,0.6969696969696969,1.0,0.0,0.11281489594742608,0.0,
0.053201970443349754,0.5714285714285714,0.3333333333333333,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.01834611171960568,0.19422911283376365,
0.45566502463054187,0.0,0.0,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.058050383351588186,0.120585701981053,
0.06551724137931034,0.0,0.0,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.09392113910186198,0.0,
0.07044334975369457,0.0,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.020689655172413793,0.0,0.6666666666666667,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1711391018619934,0.5835486649440149,
0.27586206896551724,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1971522453450165,0.5835486649440149,
0.47931034482758617,0.5714285714285714,0.3333333333333333,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.07174151150054767,0.120585701981053,
0.5635467980295565,0.2857142857142857,0.3333333333333333,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.09830230010952903,0.0,
0.2064039408866995,0.42857142857142855,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.17990142387732747,0.5835486649440149,
0.07536945812807883,0.0,0.0,0.0,0.0693686671862821,0.8786610878661085,0.03943044906900331,0.23212747631352215,
0.44729064039408867,0.0,0.0,0.1515151515151515,0.10444271239283154,0.7196652719665269,0.119934282584885,0.4849267872523697,
0.21182266009852216,0.0,0.0,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.07174151150054767,0.120585701981053,
0.12660098522167487,0.0,0.0,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.017250821467688943,0.19422911283376365,
0.18817733990147784,0.0,0.3333333333333333,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.01341730558598031,0.19422911283376365,
0.43940886699507387,0.14285714285714285,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.171960569550931,0.4849267872523697,
0.10935960591133004,0.0,0.6666666666666667,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.10898138006571742,0.0,
0.03152709359605911,0.14285714285714285,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06708652792990144,0.4849267872523697,
0.07635467980295566,0.0,1.0,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.09529025191675797,0.0,
0.16453201970443349,0.2857142857142857,0.0,1.0,0.3893219017926768,0.36820083682008353,0.9274370208105148,1.0000000000000036,
0.059605911330049256,0.0,0.0,0.0,0.0693686671862821,0.8786610878661085,0.03669222343921141,0.23212747631352215,
0.1142857142857143,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1670317634173056,0.5835486649440149,
0.2714285714285714,0.7142857142857142,1.0,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.013143483023001112,0.19422911283376365,
0.034482758620689655,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06544359255202631,0.4849267872523697,
0.11379310344827587,0.14285714285714285,0.3333333333333333,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.00575027382256299,0.19422911283376365,
0.2231527093596059,0.2857142857142857,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06544359255202631,0.4849267872523697,
0.034482758620689655,0.2857142857142857,0.0,0.48484848484848475,0.6032735775526064,0.6778242677824264,0.003012048192771094,0.19422911283376365,
0.23300492610837437,0.0,0.6666666666666667,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.01773399014778325,0.42857142857142855,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1771631982475356,0.5835486649440149,
0.10886699507389161,0.0,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.25270935960591134,0.14285714285714285,1.0,0.48484848484848475,0.6032735775526064,0.6778242677824264,0.005476451259583792,0.19422911283376365,
0.5778325123152709,0.14285714285714285,0.3333333333333333,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.013691128148959508,0.19422911283376365,
0.08275862068965517,0.0,0.0,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06626506024096387,0.0,
0.15763546798029557,0.0,0.0,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.03477546549835708,0.120585701981053,
0.3226600985221675,0.0,0.0,0.48484848484848475,0.3406079501169188,0.15481171548117123,0.2001642935377875,0.5835486649440149,
0.07192118226600985,0.14285714285714285,0.3333333333333333,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.06626506024096387,0.120585701981053,
0.2714285714285714,0.0,0.0,0.48484848484848475,0.3406079501169188,0.15481171548117123,0.21248630887185102,0.5835486649440149,
0.04975369458128078,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1897590361445783,0.5835486649440149,
0.0960591133004926,0.2857142857142857,0.3333333333333333,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.0748768472906404,0.0,0.6666666666666667,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.062157721796276016,0.120585701981053,
0.10886699507389161,0.2857142857142857,0.0,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.06462212486308871,0.120585701981053,
0.04827586206896551,0.14285714285714285,0.6666666666666667,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.028203723986856527,0.120585701981053,
0.40788177339901477,0.14285714285714285,0.3333333333333333,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.06845564074479737,0.120585701981053,
0.08423645320197043,0.0,0.6666666666666667,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07393209200438117,0.120585701981053,
0.022660098522167486,0.0,0.6666666666666667,0.6969696969696969,1.0,0.0,0.11336254107338448,0.0,
0.03645320197044335,0.42857142857142855,0.3333333333333333,0.0,0.0693686671862821,0.8786610878661085,0.050657174151150064,0.23212747631352215,
0.13251231527093596,0.2857142857142857,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.17990142387732747,0.5835486649440149,
0.04334975369458128,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.07684729064039408,0.0,0.6666666666666667,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07393209200438117,0.120585701981053,
0.2630541871921182,0.0,0.3333333333333333,0.0,0.17459080280592332,0.8661087866108785,0.0235487404162103,0.23212747631352215,
0.21576354679802956,0.0,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.05120481927710843,0.4849267872523697,
0.04433497536945812,0.14285714285714285,0.0,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.02957283680175246,0.120585701981053,
0.12955665024630542,0.14285714285714285,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.06763417305585981,0.4849267872523697,
0.1753694581280788,0.2857142857142857,0.0,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.07174151150054767,0.120585701981053,
0.1522167487684729,0.14285714285714285,0.0,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07228915662650603,0.120585701981053,
0.14778325123152708,0.14285714285714285,0.3333333333333333,0.1515151515151515,0.10444271239283154,0.7196652719665269,0.07502738225629793,0.4849267872523697,
0.23596059113300494,0.2857142857142857,0.0,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06626506024096387,0.0,
0.029064039408866996,0.14285714285714285,0.0,0.1515151515151515,0.0,0.8117154811715479,0.05887185104052575,0.4849267872523697,
0.10443349753694581,0.0,0.0,0.0,0.08963367108339781,1.0,0.029025191675794093,0.23212747631352215,
0.017241379310344827,0.7142857142857142,0.6666666666666667,0.0,0.08963367108339781,1.0,0.03285870755750275,0.23212747631352215,
0.04334975369458128,0.0,0.0,0.0,0.08963367108339781,1.0,0.0257393209200438,0.23212747631352215,
0.052709359605911325,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1730558598028478,0.5835486649440149,
0.01527093596059113,0.2857142857142857,0.3333333333333333,0.1212121212121211,0.19953234606391135,0.7447698744769873,0.01998904709748084,0.25796726959517713,
0.14334975369458128,0.0,0.3333333333333333,0.0,0.0693686671862821,0.8786610878661085,0.03751369112814898,0.23212747631352215,
0.18866995073891624,0.14285714285714285,0.3333333333333333,0.1212121212121211,0.19953234606391135,0.7447698744769873,0.022727272727272735,0.25796726959517713,
0.11280788177339901,0.0,0.0,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06708652792990144,0.0,
0.22955665024630542,0.14285714285714285,0.6666666666666667,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.005202628696604622,0.19422911283376365,
0.034482758620689655,0.2857142857142857,0.3333333333333333,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.10021905805038336,0.0,
0.046305418719211816,0.0,1.0,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.04088669950738916,0.14285714285714285,0.3333333333333333,0.0,0.08963367108339781,1.0,0.02957283680175246,0.23212747631352215,
0.6709359605911329,0.14285714285714285,0.0,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06763417305585981,0.0,
0.04876847290640394,0.0,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.1541871921182266,0.0,0.0,0.48484848484848475,0.3406079501169188,0.15481171548117123,0.21111719605695514,0.5835486649440149,
0.2773399014778325,0.14285714285714285,0.0,0.0,0.08963367108339781,1.0,0.028203723986856527,0.23212747631352215,
0.07980295566502463,0.14285714285714285,0.0,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.042716319824753574,0.120585701981053,
0.14630541871921182,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17360350492880613,0.4849267872523697,
0.170935960591133,0.2857142857142857,0.0,0.48484848484848475,0.6032735775526064,0.6778242677824264,0.002190580503833528,0.19422911283376365,
0.1896551724137931,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1971522453450165,0.5835486649440149,
0.12857142857142856,0.14285714285714285,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.06544359255202631,0.4849267872523697,
0.6049261083743841,0.14285714285714285,0.0,0.48484848484848475,0.3406079501169188,0.15481171548117123,0.2001642935377875,0.5835486649440149,
0.11083743842364532,0.0,0.0,0.0,0.08963367108339781,1.0,0.027108433734939763,0.23212747631352215,
0.03103448275862069,0.0,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02217962760131434,0.23212747631352215,
0.013300492610837437,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.1730558598028478,0.4849267872523697,
0.09704433497536946,0.14285714285714285,0.6666666666666667,0.0,0.17459080280592332,0.8661087866108785,0.02217962760131434,0.23212747631352215,
0.19901477832512315,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17141292442497266,0.4849267872523697,
0.04876847290640394,0.0,0.3333333333333333,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.009309967141292452,0.19422911283376365,
0.25615763546798026,0.0,0.3333333333333333,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.009309967141292452,0.19422911283376365,
0.10591133004926107,0.0,0.6666666666666667,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.2251231527093596,0.0,0.0,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.009309967141292452,0.19422911283376365,
0.10837438423645318,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.13596059113300493,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.171960569550931,0.4849267872523697,
0.09950738916256158,0.0,0.0,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.10815991237677983,0.0,
0.07438423645320197,0.0,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.09556650246305418,0.14285714285714285,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1971522453450165,0.5835486649440149,
0.14285714285714285,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17141292442497266,0.4849267872523697,
0.15270935960591134,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17141292442497266,0.4849267872523697,
0.03793103448275862,0.14285714285714285,0.0,0.0,0.0693686671862821,0.8786610878661085,0.03723986856516978,0.23212747631352215,
0.13251231527093596,0.0,0.6666666666666667,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.03793103448275862,0.0,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02409638554216867,0.23212747631352215,
0.06157635467980296,0.2857142857142857,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.13399014778325122,0.2857142857142857,0.3333333333333333,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.182092004381161,0.5835486649440149,
0.12167487684729064,0.42857142857142855,0.3333333333333333,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07256297918948523,0.120585701981053,
0.28669950738916256,0.2857142857142857,0.3333333333333333,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.03285870755750275,0.120585701981053,
0.08522167487684729,0.2857142857142857,0.6666666666666667,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07174151150054767,0.120585701981053,
0.06896551724137931,0.14285714285714285,0.3333333333333333,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.16867469879518074,0.5835486649440149,
0.26403940886699506,0.0,0.6666666666666667,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.004928806133625424,0.19422911283376365,
0.39753694581280785,0.14285714285714285,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1916757940854327,0.5835486649440149,
0.30935960591133005,0.14285714285714285,0.6666666666666667,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.03477546549835708,0.120585701981053,
0.04926108374384237,0.42857142857142855,0.6666666666666667,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06708652792990144,0.0,
0.10985221674876847,0.0,0.3333333333333333,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06681270536692224,0.0,
0.11674876847290641,0.8571428571428572,0.6666666666666667,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.07174151150054767,0.120585701981053,
0.028571428571428567,0.2857142857142857,0.3333333333333333,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.12216748768472907,0.0,0.3333333333333333,0.48484848484848475,0.6032735775526064,0.6778242677824264,0.00027382256297919794,0.19422911283376365,
0.22807881773399014,0.0,0.0,0.0,0.0693686671862821,0.8786610878661085,0.042168674698795205,0.23212747631352215,
0.22660098522167488,0.0,0.3333333333333333,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1730558598028478,0.5835486649440149,
0.15123152709359605,0.0,0.0,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.028751369112814895,0.120585701981053,
0.33300492610837434,0.14285714285714285,0.3333333333333333,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06736035049288064,0.0,
0.09704433497536946,0.0,0.0,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.00575027382256299,0.19422911283376365,
0.03940886699507389,0.0,0.0,0.6969696969696969,1.0,0.0,0.10788608981380068,0.0,
0.20541871921182264,0.14285714285714285,0.6666666666666667,0.6969696969696969,1.0,0.0,0.11391018619934287,0.0,
0.0916256157635468,0.14285714285714285,0.0,1.0,0.3893219017926768,0.36820083682008353,0.9635815991237676,1.0000000000000036,
0.07733990147783251,0.0,0.3333333333333333,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1897590361445783,0.5835486649440149,
0.1103448275862069,0.14285714285714285,0.3333333333333333,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.14088669950738916,0.0,0.6666666666666667,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.171960569550931,0.4849267872523697,
0.06354679802955665,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17141292442497266,0.4849267872523697,
0.1354679802955665,0.0,0.0,0.0,0.08963367108339781,1.0,0.02765607886089813,0.23212747631352215,
0.17389162561576355,0.14285714285714285,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17141292442497266,0.4849267872523697,
0.021674876847290636,0.0,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.054764512595837894,0.4849267872523697,
0.0354679802955665,0.0,0.0,0.0,0.08963367108339781,1.0,0.028751369112814895,0.23212747631352215,
0.09852216748768472,0.14285714285714285,0.0,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06708652792990144,0.0,
0.12610837438423644,0.14285714285714285,0.0,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.004928806133625424,0.19422911283376365,
0.02413793103448276,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.05339539978094196,0.4849267872523697,
0.40935960591133,0.0,0.3333333333333333,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.19441401971522457,0.5835486649440149,
0.04679802955665024,0.14285714285714285,0.0,0.1212121212121211,0.19953234606391135,0.7447698744769873,0.020810514786418405,0.25796726959517713,
0.11674876847290641,0.0,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.15909090909090914,0.4849267872523697,
0.10197044334975369,0.14285714285714285,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17360350492880613,0.4849267872523697,
0.0876847290640394,0.0,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.20295566502463053,0.14285714285714285,0.0,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.013964950711938678,0.19422911283376365,
0.4014778325123152,0.0,0.0,0.0,0.08963367108339781,1.0,0.028751369112814895,0.23212747631352215,
0.12857142857142856,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1916757940854327,0.5835486649440149,
0.022660098522167486,0.7142857142857142,0.0,0.1515151515151515,0.0,0.8117154811715479,0.054764512595837894,0.4849267872523697,
0.04482758620689655,0.14285714285714285,0.3333333333333333,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.09392113910186198,0.0,
0.04827586206896551,0.0,0.3333333333333333,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.08719211822660097,0.14285714285714285,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.06434830230010954,0.4849267872523697,
0.11280788177339901,0.0,0.0,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07228915662650603,0.120585701981053,
0.09014778325123152,0.0,0.0,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.10898138006571742,0.0,
0.32906403940886697,0.5714285714285714,0.3333333333333333,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.07174151150054767,0.120585701981053,
0.19901477832512315,0.14285714285714285,0.0,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.004654983570646226,0.19422911283376365,
0.14482758620689654,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.18592552026286965,0.5835486649440149,
0.050738916256157625,0.14285714285714285,0.3333333333333333,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.017250821467688943,0.19422911283376365,
0.058128078817733984,0.14285714285714285,0.6666666666666667,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06845564074479737,0.0,
0.0832512315270936,0.0,0.6666666666666667,0.0,0.08963367108339781,1.0,0.029025191675794093,0.23212747631352215,
0.48620689655172405,0.14285714285714285,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06845564074479737,0.4849267872523697,
0.07783251231527094,0.2857142857142857,0.6666666666666667,0.0,0.17459080280592332,0.8661087866108785,0.022453450164293537,0.23212747631352215,
0.10788177339901478,0.2857142857142857,1.0,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.0681818181818182,0.0,
0.170935960591133,0.14285714285714285,0.0,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.024370208105147867,0.120585701981053,
0.04187192118226601,0.0,0.0,0.0,0.0693686671862821,0.8786610878661085,0.032584884994523555,0.23212747631352215,
0.05024630541871921,0.14285714285714285,0.0,0.0,0.08963367108339781,1.0,0.029025191675794093,0.23212747631352215,
0.08620689655172414,0.0,0.0,0.0,0.08963367108339781,1.0,0.024644030668127065,0.23212747631352215,
0.3192118226600985,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.1730558598028478,0.5835486649440149,
0.033990147783251226,0.5714285714285714,0.3333333333333333,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07420591456736036,0.120585701981053,
0.04285714285714285,0.14285714285714285,0.0,0.1515151515151515,0.0,0.8117154811715479,0.052300109529025196,0.4849267872523697,
0.05172413793103448,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06434830230010954,0.4849267872523697,
0.3477832512315271,0.2857142857142857,0.0,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.10815991237677983,0.0,
0.11133004926108375,0.0,0.3333333333333333,0.48484848484848475,0.3406079501169188,0.15481171548117123,0.2001642935377875,0.5835486649440149,
0.20541871921182264,0.14285714285714285,0.0,0.6969696969696969,1.0,0.0,0.11281489594742608,0.0,
0.08226600985221674,0.14285714285714285,0.3333333333333333,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07283680175246443,0.120585701981053,
0.10886699507389161,0.14285714285714285,0.0,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07283680175246443,0.120585701981053,
0.10935960591133004,0.2857142857142857,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06544359255202631,0.4849267872523697,
0.03004926108374384,0.0,0.6666666666666667,0.1515151515151515,0.0,0.8117154811715479,0.06708652792990144,0.4849267872523697,
0.07832512315270934,0.2857142857142857,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02190580503833517,0.23212747631352215,
0.10344827586206895,0.7142857142857142,0.0,0.1515151515151515,0.0,0.8117154811715479,0.05585980284775466,0.4849267872523697,
0.10788177339901478,0.14285714285714285,0.0,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.09255202628696604,0.0,
0.14088669950738916,0.14285714285714285,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.18592552026286965,0.5835486649440149,
0.11724137931034481,0.2857142857142857,0.0,0.0,0.08963367108339781,1.0,0.026286966046002197,0.23212747631352215,
0.054679802955665026,0.2857142857142857,0.0,0.0,0.17459080280592332,0.8661087866108785,0.02409638554216867,0.23212747631352215,
0.10689655172413792,0.14285714285714285,0.0,0.1515151515151515,0.0,0.8117154811715479,0.06161007667031765,0.4849267872523697,
0.023152709359605908,0.0,0.3333333333333333,0.5151515151515151,0.7225253312548716,0.4602510460251046,0.028751369112814895,0.120585701981053,
0.10788177339901478,0.14285714285714285,0.3333333333333333,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06626506024096387,0.0,
0.04679802955665024,0.0,0.0,0.48484848484848475,0.26968043647701023,0.19246861924686165,0.17990142387732747,0.5835486649440149,
0.04482758620689655,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.0681818181818182,0.4849267872523697,
0.06748768472906402,0.14285714285714285,0.3333333333333333,0.5151515151515151,0.7848791893998452,0.4393305439330544,0.07256297918948523,0.120585701981053,
0.029556650246305417,0.14285714285714285,0.0,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.00027382256297919794,0.19422911283376365,
0.1625615763546798,0.0,0.3333333333333333,0.6969696969696969,0.7786438035853465,0.5564853556485354,0.06845564074479737,0.0,
0.19113300492610838,0.0,0.0,0.0,0.0693686671862821,0.8786610878661085,0.047918948521358196,0.23212747631352215,
0.14088669950738916,0.14285714285714285,0.6666666666666667,0.0,0.17459080280592332,0.8661087866108785,0.02217962760131434,0.23212747631352215,
0.11379310344827587,0.0,0.3333333333333333,0.48484848484848475,0.45518316445830465,0.6694560669456067,0.003285870755750292,0.19422911283376365,
0.1458128078817734,0.14285714285714285,0.0,0.0,0.0693686671862821,0.8786610878661085,0.046276013143483036,0.23212747631352215,
0.05566502463054187,0.2857142857142857,0.3333333333333333,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07393209200438117,0.120585701981053,
0.06995073891625614,0.14285714285714285,0.0,0.1515151515151515,0.2969602494154344,0.41841004184100417,0.17360350492880613,0.4849267872523697,
0.06699507389162562,0.0,0.0,0.1515151515151515,0.0,0.8117154811715479,0.05887185104052575,0.4849267872523697,
0.07044334975369457,0.2857142857142857,0.6666666666666667,0.48484848484848475,0.6527669524551882,0.45188284518828437,0.017250821467688943,0.19422911283376365,
0.05714285714285714,0.14285714285714285,0.0,0.0,0.08963367108339781,1.0,0.028203723986856527,0.23212747631352215,
0.023152709359605908,0.0,0.3333333333333333,0.1515151515151515,0.0,0.8117154811715479,0.05120481927710843,0.4849267872523697,
0.14039408866995073,0.14285714285714285,0.6666666666666667,0.6969696969696969,0.9353078721745902,0.05439330543933041,0.09392113910186198,0.0,
0.14532019704433496,0.14285714285714285,0.0,0.0,0.08963367108339781,1.0,0.0257393209200438,0.23212747631352215,
0.0916256157635468,0.2857142857142857,0.0,0.5151515151515151,0.7116134060795005,0.5230125523012552,0.07420591456736036,0.120585701981053,
